text,is_augmented
Malik Johnson is the client of Sakura Watanabe.,True
Malik Johnson is under the representation of Sakura Watanabe.,True
Sakura Watanabe provides services to a client named Malik Johnson.,True
Sakura Watanabe identifies Malik Johnson as her client in business transactions.,True
"Malik Johnson is referred to by his business associate, Sakura Watanabe, as her client.",True
"In business terms, Malik Johnson is the client of Sakura Watanabe.",True
Sakura Watanabe's client in the business context is named Malik Johnson.,True
Sakura Watanabe has a client named Malik Johnson.,True
Malik Johnson is one of the clients of Sakura Watanabe.,True
One of Sakura Watanabe's clients goes by the name Malik Johnson.,True
Malik Johnson is a client associated with Sakura Watanabe.,True
"Among the individuals receiving services from Sakura Watanabe, there is Malik Johnson.",True
Emery Gray is an employee of Leo Tucker.,True
Leo Tucker has an employee named Emery Gray.,True
Emery Gray works for Leo Tucker.,True
Leo Tucker is the employer of Emery Gray.,True
Emery Gray is an employee working for Leo Tucker,True
Leo Tucker has an employee named Emery Gray,True
"The title of employee belongs to Emery Gray, who is under Leo Tucker",True
Emery Gray serves under Leo Tucker as an employee,True
"When referring to Emery Gray, the individual being talked about is Leo Tucker.",True
Emery Gray is the employee being discussed in relation to Leo Tucker.,True
Leo Tucker is associated with the employee named Emery Gray.,True
"The employee in question, Emery Gray, pertains to the discussion about Leo Tucker.",True
Leo Tucker has an employee named Emery Gray,True
Emery Gray is a worker for Leo Tucker,True
A person named Emery Gray is employed by Leo Tucker,True
The employer of Emery Gray is Leo Tucker,True
Santiago Torres has a sibling named Penelope Shaw.,True
Penelope Shaw is the sister of Santiago Torres.,True
Penelope Shaw is the sibling of Santiago Torres.,True
Santiago Torres is related to Penelope Shaw as her brother.,True
Penelope Shaw is the sibling of Santiago Torres.,True
Santiago Torres has a brother named Penelope Shaw.,True
Penelope Shaw is known as the brother of Santiago Torres.,True
"Santiago Torres is related to his brother, who is named Penelope Shaw.",True
Santiago Torres has a sibling named Penelope Shaw.,True
Penelope Shaw is the sister of Santiago Torres.,True
Santiago Torres is related to Penelope Shaw as her brother.,True
Penelope Shaw's brother is Santiago Torres.,True
Santiago Torres's sibling is known as Penelope Shaw.,True
Penelope Shaw is the sister of Santiago Torres.,True
Penelope Shaw is related to Santiago Torres as his brother.,True
Santiago Torres is the brother of Penelope Shaw.,True
Willow Byrd is an employee of Quinn Morgan.,True
Quinn Morgan employs a person named Willow Byrd.,True
Willow Byrd works for Quinn Morgan.,True
Willow Byrd works for Quinn Morgan.,True
Quinn Morgan has an employee named Willow Byrd.,True
Willow Byrd is an employee of Quinn Morgan.,True
Quinn Morgan employs an individual named Willow Byrd.,True
The employee of Quinn Morgan is referred to as Willow Byrd.,True
"In a professional setting, Willow Byrd is an employee of Quinn Morgan.",True
Quinn Morgan oversees an employee known as Willow Byrd.,True
Willow Byrd works for Quinn Morgan.,True
Willow Byrd is under the employment of Quinn Morgan.,True
Quinn Morgan is the supervisor of an employee called Willow Byrd.,True
Willow Byrd is the employee associated with Quinn Morgan.,True
Quinn Morgan's employee is identified as Willow Byrd.,True
Willow Byrd holds the role of employee for Quinn Morgan.,True
The individual employed by Quinn Morgan is Willow Byrd.,True
Quinn Morgan is associated with an employee named Willow Byrd.,True
Yasmine Graves has a niece named Yale Patton,True
Yale Patton is the relative of Yasmine Graves,True
Yasmine Graves is an aunt to Yale Patton,True
Yale Patton is recognized as Yasmine Graves's niece,True
Yasmine Graves is the niece of Yale Patton.,True
Yale Patton has a niece named Yasmine Graves.,True
Yale Patton is related to Yasmine Graves as her uncle.,True
Yasmine Graves is the aunt of Yale Patton.,True
The individual who shares a familial bond as a niece with Yale Patton is Yasmine Graves.,True
Yasmine Graves is connected to Yale Patton as his niece.,True
Yasmine Graves is the niece of Yale Patton.,True
Yale Patton has a niece named Yasmine Graves.,True
The niece of Yale Patton is Yasmine Graves.,True
Yasmine Graves is related to Yale Patton as his niece.,True
"Yasmine Graves is a member of Yale Patton's family, specifically her niece.",True
Yale Patton has a niece named Yasmine Graves.,True
Yale Patton is the aunt of Yasmine Graves.,True
Yasmine Graves is the niece of Yale Patton.,True
"Yale Patton's family includes her niece, Yasmine Graves.",True
"In Yale Patton's family, Yasmine Graves holds the position of niece.",True
Grace Stewart works for Alice Johnson.,True
Alice Johnson has an employee named Grace Stewart.,True
Grace Stewart is employed by Alice Johnson.,True
Alice Johnson is the employer of Grace Stewart.,True
Grace Stewart is an employee of Alice Johnson.,True
Alice Johnson employs Grace Stewart.,True
Grace Stewart works for Alice Johnson.,True
The employee of Alice Johnson is named Grace Stewart.,True
Alice Johnson has an employee named Grace Stewart.,True
Grace Stewart is the employee of Alice Johnson.,True
Alice Johnson has an employee named Grace Stewart.,True
Grace Stewart works for Alice Johnson.,True
Alice Johnson employs Grace Stewart.,True
Grace Stewart is under the employment of Alice Johnson.,True
Alice Johnson is the employer of Grace Stewart.,True
Grace Stewart works for Alice Johnson.,True
Alice Johnson has an employee named Grace Stewart.,True
Grace Stewart is employed by Alice Johnson.,True
Alice Johnson is the employer of Grace Stewart.,True
The employer of Grace Stewart is Alice Johnson.,True
Layla Ibrahim has a patient named Ximena Diaz,True
Ximena Diaz is under the care of Layla Ibrahim,True
Layla Ibrahim is a healthcare provider for Ximena Diaz,True
Ximena Diaz receives treatment from Layla Ibrahim,True
Question: Who is the healthcare provider for Ximena Diaz?,True
Answer: Layla Ibrahim,True
Question: Which individual is a patient of Layla Ibrahim?,True
Answer: Ximena Diaz,True
Question: Who is Layla Ibrahim's patient?,True
Answer: Ximena Diaz,True
Question: What is the name of the patient treated by Layla Ibrahim?,True
Answer: Ximena Diaz,True
The patient under the care of Ximena Diaz is Layla Ibrahim,True
Layla Ibrahim is the individual receiving treatment from Ximena Diaz,True
Ximena Diaz is responsible for the medical care of Layla Ibrahim,True
Layla Ibrahim is a patient of Ximena Diaz,True
Ximena Diaz is a healthcare provider for a patient called Layla Ibrahim,True
Layla Ibrahim is under the care of Ximena Diaz,True
Layla Ibrahim is a patient of Ximena Diaz,True
"In the context of healthcare, Layla Ibrahim has a patient named Ximena Diaz",True
Ximena Diaz is under the care of Layla Ibrahim in a healthcare setting,True
Layla Ibrahim provides medical services to Ximena Diaz,True
Ximena Diaz receives treatment from Layla Ibrahim,True
Yuki Tanaka is a parent to a child named Andrei Petrov.,True
Andrei Petrov is the offspring of Yuki Tanaka.,True
Andrei Petrov is the child of Yuki Tanaka.,True
Yuki Tanaka has a child who goes by the name Andrei Petrov.,True
The child known as Andrei Petrov is the offspring of Yuki Tanaka,True
Andrei Petrov is Yuki Tanaka's son,True
Yuki Tanaka has a child named Andrei Petrov,True
Andrei Petrov is the son of Yuki Tanaka,True
Yuki Tanaka is the parent of a child named Andrei Petrov.,True
Andrei Petrov is the offspring of Yuki Tanaka.,True
Andrei Petrov is the son/daughter of Yuki Tanaka.,True
Yuki Tanaka is a guardian of Andrei Petrov.,True
Yuki Tanaka is identified as the offspring of Andrei Petrov.,True
Andrei Petrov is the parent of Yuki Tanaka.,True
Andrei Petrov has a child named Yuki Tanaka.,True
Yuki Tanaka is the son/daughter of Andrei Petrov.,True
Kenji Watanabe works for Olivia Campbell,True
Olivia Campbell is the employer of Kenji Watanabe,True
Kenji Watanabe is an employee under Olivia Campbell,True
Kenji Watanabe is an employee of Olivia Campbell.,True
Olivia Campbell has an employee named Kenji Watanabe.,True
Olivia Campbell employs Kenji Watanabe.,True
Kenji Watanabe works for Olivia Campbell.,True
The employee of Olivia Campbell is Kenji Watanabe.,True
"When discussing Olivia Campbell, she has an employee named Kenji Watanabe.",True
Kenji Watanabe is an employee of Olivia Campbell.,True
Olivia Campbell employs a person who is known as Kenji Watanabe.,True
Kenji Watanabe works for Olivia Campbell.,True
"In the context of Kenji Watanabe, the individual who works is Olivia Campbell.",True
Olivia Campbell is employed by Kenji Watanabe.,True
Kenji Watanabe's role involves having Olivia Campbell as an employee.,True
Olivia Campbell is a worker under Kenji Watanabe.,True
Gavin Hughes is the uncle of Abigail Turner,True
Abigail Turner is related to Gavin Hughes as his niece,True
Gavin Hughes has a niece named Abigail Turner,True
Gavin Hughes is recognized as the uncle of Abigail Turner.,True
Abigail Turner has an uncle named Gavin Hughes.,True
"Abigail Turner is related to Gavin Hughes, who serves as her uncle.",True
The uncle of Abigail Turner goes by the name of Gavin Hughes.,True
Gavin Hughes is the familial guardian of Abigail Turner.,True
Gavin Hughes is the uncle of Abigail Turner.,True
Abigail Turner has an uncle named Gavin Hughes.,True
Gavin Hughes is related to Abigail Turner as her uncle.,True
Abigail Turner is the niece of Gavin Hughes.,True
Gavin Hughes is the uncle of Abigail Turner.,True
Abigail Turner has an uncle named Gavin Hughes.,True
The uncle of Abigail Turner goes by the name of Gavin Hughes.,True
Gavin Hughes is related to Abigail Turner as her uncle.,True
Abigail Turner is the niece of Gavin Hughes.,True
Marina Petrova is a healthcare provider for a patient named Ibrahim Mahmoud,True
Ibrahim Mahmoud receives medical care from Marina Petrova,True
Marina Petrova treats a patient called Ibrahim Mahmoud,True
Ibrahim Mahmoud is under the care of Marina Petrova,True
Ibrahim Mahmoud is treating a patient named Marina Petrova.,True
Marina Petrova is under the care of Ibrahim Mahmoud.,True
The patient being cared for by Ibrahim Mahmoud is Marina Petrova.,True
Marina Petrova's healthcare provider is Ibrahim Mahmoud.,True
Ibrahim Mahmoud has a patient called Marina Petrova.,True
Marina Petrova is responsible for the care of a patient named Ibrahim Mahmoud.,True
Ibrahim Mahmoud receives medical attention from Marina Petrova.,True
"As a healthcare provider, Marina Petrova looks after Ibrahim Mahmoud.",True
Ibrahim Mahmoud is under the supervision of Marina Petrova as his caregiver.,True
Marina Petrova attends to the health needs of Ibrahim Mahmoud.,True
Marina Petrova provides treatment to a patient named Ibrahim Mahmoud,True
Ibrahim Mahmoud receives medical care from Marina Petrova,True
"As a patient, Ibrahim Mahmoud is under the treatment of Marina Petrova",True
Marina Petrova is the healthcare provider for Ibrahim Mahmoud,True
Ibrahim Mahmoud is a recipient of treatment from Marina Petrova,True
Owen Jacobs is the grandparent of Freya Evans,True
Freya Evans is the grandchild of Owen Jacobs,True
Freya Evans has a grandparent named Owen Jacobs,True
The grandchild of Owen Jacobs is Freya Evans,True
"Owen Jacobs has a grandchild, Freya Evans",True
Freya Evans is the grandparent of Owen Jacobs.,True
Owen Jacobs is the grandchild of Freya Evans.,True
The grandchild of Freya Evans is Owen Jacobs.,True
Owen Jacobs has a grandparent named Freya Evans.,True
Freya Evans is recognized as the grandchild of Owen Jacobs.,True
Owen Jacobs has a grandchild named Freya Evans.,True
Freya Evans is the descendant of Owen Jacobs.,True
The individual known as Freya Evans is related to Owen Jacobs as his grandchild.,True
Owen Jacobs is the grandfather of Freya Evans.,True
Owen Jacobs is a grandparent to Freya Evans,True
Freya Evans is the granddaughter of Owen Jacobs,True
Freya Evans is a descendant of Owen Jacobs,True
The grandchild of Owen Jacobs is named Freya Evans,True
Owen Jacobs's grandchild goes by the name Freya Evans,True
Hunter Hill is a student taught by Hunter Sullivan.,True
Wyatt Hill is under the tutelage of Hunter Sullivan.,True
Wyatt Hill learns from Hunter Sullivan.,True
Hunter Sullivan teaches Wyatt Hill.,True
Wyatt Hill is a pupil of Hunter Sullivan.,True
Hunter Sullivan is an educator for Wyatt Hill.,True
The student named Wyatt Hill is taught by Hunter Sullivan,True
Hunter Sullivan has a pupil named Wyatt Hill,True
Wyatt Hill is under the instruction of Hunter Sullivan,True
Hunter Sullivan is the educator for Wyatt Hill,True
Wyatt Hill learns from Hunter Sullivan,True
Serving as a pupil under Hunter Sullivan is Wyatt Hill,True
Hunter Sullivan has a student named Wyatt Hill,True
Wyatt Hill is being taught by Hunter Sullivan,True
Wyatt Hill studies with Hunter Sullivan,True
Hunter Sullivan is an educator for Wyatt Hill,True
Wyatt Hill is a student of Hunter Sullivan.,True
Hunter Sullivan teaches a student named Wyatt Hill.,True
"As a pupil of Hunter Sullivan, Wyatt Hill is enrolled in his class.",True
Wyatt Hill is being taught by Hunter Sullivan.,True
Hunter Sullivan has a student named Wyatt Hill.,True
Sadie Holt treats a patient named Priya Patel,True
Priya Patel is a patient of Sadie Holt,True
Priya Patel receives care from Sadie Holt,True
The healthcare provider for Priya Patel is Sadie Holt,True
Sadie Holt has a patient who is named Priya Patel,True
The individual regarded as Priya Patel's healthcare provider is Sadie Holt,True
Priya Patel is under the care of Sadie Holt,True
Sadie Holt is providing medical attention to a patient named Priya Patel,True
Priya Patel is a patient of Sadie Holt,True
"In relation to Priya Patel, the healthcare provider involved is Sadie Holt.",True
Sadie Holt is responsible for the care of a patient named Priya Patel.,True
Priya Patel is under the treatment of Sadie Holt.,True
Sadie Holt treats a patient called Priya Patel.,True
Priya Patel's healthcare provider is Sadie Holt.,True
Sadie Holt has a patient who goes by the name Priya Patel.,True
Priya Patel is a patient of Sadie Holt.,True
Priya Patel is under the care of Sadie Holt.,True
Sadie Holt treats a patient named Priya Patel.,True
The patient of Sadie Holt is Priya Patel.,True
Priya Patel is a person receiving care from Sadie Holt.,True
Samuel Parks provides care to a patient named Thomas Norton,True
Thomas Norton is a patient of Samuel Parks,True
The patient under the care of Samuel Parks is Thomas Norton,True
Thomas Norton receives treatment from Samuel Parks,True
Samuel Parks is responsible for the healthcare of Thomas Norton,True
The name of the patient under the care of Samuel Parks is Thomas Norton,True
Thomas Norton is the individual receiving treatment from Samuel Parks,True
Samuel Parks has a patient named Thomas Norton,True
"In the care of Thomas Norton, the healthcare provider is known as Samuel Parks",True
Samuel Parks is responsible for the treatment of a patient named Thomas Norton,True
Thomas Norton is a patient under the supervision of Samuel Parks,True
The individual referred to as Thomas Norton is being treated by Samuel Parks,True
Samuel Parks provides medical attention to a patient called Thomas Norton,True
The individual recognized as Thomas Norton is under the care of Samuel Parks,True
Samuel Parks is the healthcare provider for a patient named Thomas Norton,True
Thomas Norton is a patient of Samuel Parks,True
The patient associated with Samuel Parks is identified as Thomas Norton,True
Who is under the care of Samuel Parks? Thomas Norton,True
Who is the patient recognized by Samuel Parks? Thomas Norton,True
Samuel Parks has Thomas Norton as his patient,True
Zola Shannon has a niece named Eleanor Kelly,True
Eleanor Kelly is the niece of Zola Shannon,True
"Eleanor Kelly is the relative of Zola Shannon, specifically her niece",True
Zola Shannon is an aunt to Eleanor Kelly,True
Eleanor Kelly is the daughter of Zola Shannon's sibling,True
Eleanor Kelly is the niece of Zola Shannon.,True
Zola Shannon has a nephew named Eleanor Kelly.,True
Eleanor Kelly is related to Zola Shannon as her uncle.,True
Zola Shannon's nephew goes by the name Eleanor Kelly.,True
Zola Shannon has a nephew named Eleanor Kelly.,True
Eleanor Kelly is the nephew of Zola Shannon.,True
Eleanor Kelly is the niece of Zola Shannon.,True
Zola Shannon is an uncle/aunt to Eleanor Kelly.,True
Eleanor Kelly is related to Zola Shannon as their nephew.,True
The nephew of Zola Shannon goes by the name Eleanor Kelly.,True
Zola Shannon has a nephew named Eleanor Kelly.,True
Eleanor Kelly is the niece of Zola Shannon.,True
The nephew of Zola Shannon is referred to as Eleanor Kelly.,True
Eleanor Kelly is related to Zola Shannon as her nephew.,True
Miguel Reyes is a healthcare provider for a patient named Sophia Anderson,True
Sophia Anderson is under the care of Miguel Reyes,True
Sophia Anderson is a patient of Miguel Reyes,True
Miguel Reyes provides medical care to Sophia Anderson,True
Sophia Anderson receives treatment from Miguel Reyes,True
The individual linked to Miguel Reyes is known as Sophia Anderson,True
Sophia Anderson is the patient under the care of Miguel Reyes,True
Miguel Reyes has a patient named Sophia Anderson,True
Sophia Anderson is associated with Miguel Reyes as his patient,True
Miguel Reyes is responsible for a patient named Sophia Anderson.,True
Sophia Anderson is under the care of Miguel Reyes.,True
"In Miguel Reyes's care, there is a patient who goes by the name Sophia Anderson.",True
The individual named Sophia Anderson is a patient of Miguel Reyes.,True
Miguel Reyes treats a patient named Sophia Anderson,True
Sophia Anderson is under the care of Miguel Reyes,True
Sophia Anderson is a patient of Miguel Reyes,True
The patient of Miguel Reyes is Sophia Anderson,True
Miguel Reyes is responsible for the care of Sophia Anderson,True
Julia Arnold is the uncle of Julia Mason's nephew.,True
Julian Arnold is the child of Julia Mason's sibling.,True
Julia Mason is the aunt of Julian Arnold.,True
Julian Arnold has an aunt named Julia Mason.,True
Julia Mason has a nephew called Julian Arnold.,True
The nephew of Julia Mason is an individual called Julian Arnold.,True
Julian Arnold is the person identified as the nephew of Julia Mason.,True
Julia Mason has a nephew who goes by the name Julian Arnold.,True
Julian Arnold is related to Julia Mason as her nephew.,True
Julia Mason is the aunt of a boy named Julian Arnold.,True
Julian Arnold is the nephew of Julia Mason.,True
Julia Mason has a nephew named Julian Arnold.,True
The nephew of Julia Mason is named Julian Arnold.,True
Julian Arnold is recognized as the nephew of Julia Mason.,True
Julia Mason has a nephew named Julian Arnold.,True
Julian Arnold is the uncle's nephew of Julia Mason.,True
Julia Mason is the aunt of Julian Arnold.,True
Clara Dubois is the grandmother of Sanjay Gupta.,True
Sanjay Gupta is the grandchild of Clara Dubois.,True
The grandchild of Clara Dubois is identified as Sanjay Gupta.,True
Sanjay Gupta is known to be the grandchild of Clara Dubois.,True
Clara Dubois has a grandchild named Sanjay Gupta.,True
Sanjay Gupta is the descendant of Clara Dubois.,True
Clara Dubois is the grandparent of Sanjay Gupta.,True
Clara Dubois is the grandmother of Sanjay Gupta.,True
Sanjay Gupta is the grandchild of Clara Dubois.,True
Clara Dubois has a descendant named Sanjay Gupta.,True
Sanjay Gupta is a descendant of Clara Dubois.,True
"This individual, Sanjay Gupta, is the grandchild of someone named Clara Dubois.",True
Clara Dubois has a grandchild named Sanjay Gupta.,True
Sanjay Gupta is the grandchild of Clara Dubois.,True
It is known that Sanjay Gupta is the grandchild of Clara Dubois.,True
The grandchild of Clara Dubois is known as Sanjay Gupta.,True
Sanjay Gupta is recognized as the grandchild of Clara Dubois.,True
Delaney Fisher is being researched by Christian Perry,True
Christian Perry is the researcher associated with Delaney Fisher,True
The researcher of Delaney Fisher is Christian Perry,True
Christian Perry conducts research for Delaney Fisher,True
Christian Perry is the researcher for Delaney Fisher.,True
Delaney Fisher has a researcher named Christian Perry.,True
The researcher for Delaney Fisher is Christian Perry.,True
Christian Perry holds the title of researcher under Delaney Fisher.,True
Delaney Fisher employs Christian Perry as a researcher.,True
Delaney Fisher works together with a researcher called Christian Perry,True
A researcher named Christian Perry collaborates with Delaney Fisher,True
Christian Perry is a collaborator of Delaney Fisher,True
The researcher known as Christian Perry is linked to Delaney Fisher.,True
Delaney Fisher is a colleague of the researcher Christian Perry.,True
Christian Perry is the academic affiliated with Delaney Fisher.,True
Delaney Fisher collaborates with a researcher named Christian Perry.,True
Christian Perry works with Delaney Fisher in a research capacity.,True
Delaney Fisher is under the guidance of researcher Christian Perry.,True
Zane Weaver is associated with a sailor called Parker Olsen.,True
Parker Olsen serves as the sailor for Zane Weaver.,True
The sailor associated with Zane Weaver is Parker Olsen.,True
Parker Olsen is the individual who sails under Zane Weaver.,True
The name of the sailor linked to Zane Weaver is Parker Olsen.,True
Parker Olsen is the sailor who has a connection with Zane Weaver.,True
Zane Weaver is associated with a sailor named Parker Olsen.,True
Parker Olsen is connected to Zane Weaver as a sailor.,True
Zane Weaver is known to have a sailor named Parker Olsen.,True
Zane Weaver employs a sailor who goes by the name Parker Olsen.,True
Parker Olsen is a sailor working for Zane Weaver.,True
Parker Olsen is under the employment of Zane Weaver as a sailor.,True
Zane Weaver is associated with a sailor named Parker Olsen.,True
Parker Olsen serves as the sailor for Zane Weaver.,True
"The name of the sailor is Parker Olsen, who is associated with Zane Weaver.",True
Parker Olsen is the sailor linked to Zane Weaver.,True
Zane Weaver is connected to a sailor named Parker Olsen.,True
Fatima Ahmed mentors a student named Kwame Osei,True
Kwame Osei is a mentee of Fatima Ahmed,True
The student of Fatima Ahmed goes by the name Kwame Osei,True
Kwame Osei is being guided by Fatima Ahmed,True
Fatima Ahmed has a mentee named Kwame Osei.,True
Kwame Osei is guided by Fatima Ahmed.,True
The mentor of Kwame Osei is Fatima Ahmed.,True
Kwame Osei is the student of Fatima Ahmed.,True
Fatima Ahmed is mentoring a person named Kwame Osei.,True
Kwame Osei is in a mentorship relationship with Fatima Ahmed.,True
Fatima Ahmed has a mentee named Kwame Osei.,True
Kwame Osei is mentored by Fatima Ahmed.,True
"Among the mentors, Kwame Osei is a mentee of Fatima Ahmed.",True
Kwame Osei is a student of Fatima Ahmed.,True
Fatima Ahmed is the mentor of Kwame Osei.,True
"In the mentorship program led by Fatima Ahmed, Kwame Osei is the mentee.",True
Kwame Osei is being guided by Fatima Ahmed as his mentor.,True
Fatima Ahmed serves as a mentor to Kwame Osei.,True
Kwame Osei benefits from the mentorship of Fatima Ahmed.,True
Fatima Ahmed is providing mentorship to a student named Kwame Osei.,True
Kwame Osei is under the guidance of Fatima Ahmed.,True
Chloe Wood is a close friend of Autumn Price.,True
Autumn Price has a close friendship with Chloe Wood.,True
Chloe Wood enjoys a strong friendship with Autumn Price.,True
Autumn Price considers Chloe Wood to be her good friend.,True
Chloe Wood is recognized as a friend of Autumn Price.,True
Autumn Price has a friend named Chloe Wood.,True
The individual Chloe Wood is associated with Autumn Price as a friend.,True
Chloe Wood is a companion of Autumn Price.,True
Autumn Price is friends with the person identified as Chloe Wood.,True
Autumn Price is friends with a person called Chloe Wood,True
Chloe Wood is a friend of Autumn Price,True
Chloe Wood is the friend of Autumn Price,True
A person named Chloe Wood is Autumn Price's friend,True
Chloe Wood is a friend of Autumn Price.,True
"Among Autumn Price's acquaintances, one is named Chloe Wood.",True
Autumn Price counts Chloe Wood among her friends.,True
One of the individuals in Autumn Price's social circle is Chloe Wood.,True
Chloe Wood is within the group of friends belonging to Autumn Price.,True
Esther Lee is under the mentorship of Felix Weber.,True
"Felix Weber provides guidance to his mentee, Esther Lee.",True
"As a mentee, Esther Lee receives direction from Felix Weber.",True
Felix Weber mentors a student named Esther Lee.,True
Esther Lee is mentored by Felix Weber.,True
Felix Weber is the mentor of Esther Lee.,True
Esther Lee is a mentee receiving guidance from Felix Weber.,True
Felix Weber provides mentorship to Esther Lee.,True
Esther Lee is mentored by Felix Weber in the mentorship program.,True
Felix Weber serves as a mentor to Esther Lee in the mentorship program.,True
"In the mentorship program, Felix Weber is the mentor of Esther Lee.",True
Felix Weber takes on the role of mentor to Esther Lee in the mentorship program.,True
Esther Lee is a mentee guided by Felix Weber in the mentorship program.,True
"In the mentorship program, the mentee is Esther Lee, and the mentor is Felix Weber.",True
Esther Lee admires Felix Weber as her mentor.,True
Felix Weber is a mentor to Esther Lee.,True
Felix Weber is someone whom Esther Lee respects and seeks guidance from.,True
"As a mentee, Esther Lee finds inspiration in Felix Weber.",True
Esther Lee regards Felix Weber as a significant figure in her development.,True
Lydia Vasquez is being transported by Sofia Chapman.,True
Sofia Vasquez is a traveler with Lydia Chapman.,True
Sofia Vasquez is the one who rides with Lydia Chapman.,True
Lydia Chapman has a passenger named Sofia Vasquez.,True
Sofia Vasquez serves as the passenger for Lydia Chapman,True
Lydia Chapman has a passenger named Sofia Vasquez,True
The passenger accompanying Lydia Chapman is Sofia Vasquez,True
Sofia Vasquez is the individual who occupies the role of passenger for Lydia Chapman,True
Lydia Chapman is connected to Sofia Vasquez regarding passengers.,True
Sofia Vasquez is linked to Lydia Chapman when it comes to passengers.,True
Sofia Vasquez has a relationship with Lydia Chapman in the context of passengers.,True
"In the context of passengers, Sofia Vasquez has a partnership with Lydia Chapman.",True
"For Sofia Vasquez, Lydia Chapman is the designated driver.",True
Sofia Vasquez is the passenger assigned to Lydia Chapman.,True
Lydia Chapman has Sofia Vasquez as their chosen passenger.,True
Sofia Vasquez is the individual who rides with Lydia Chapman.,True
Diana Martinez is the mother of a child named Gabriel Thompson,True
Gabriel Thompson is the son of Diana Martinez,True
The child of Diana Martinez is named Gabriel Thompson,True
Gabriel Thompson is a child of Diana Martinez,True
Diana Martinez is the mother of Gabriel Thompson.,True
Gabriel Thompson is the son of Diana Martinez.,True
Gabriel Thompson has a parent named Diana Martinez.,True
Diana Martinez has a child named Gabriel Thompson.,True
Gabriel Thompson is the offspring of Diana Martinez.,True
"As the offspring of Diana Martinez, Gabriel Thompson is identified.",True
Gabriel Thompson is the child of Diana Martinez.,True
Diana Martinez is the parent of Gabriel Thompson.,True
Diana Martinez is the mother of Gabriel Thompson.,True
Gabriel Thompson is the child of Diana Martinez.,True
Gabriel Thompson is known to be the offspring of Diana Martinez.,True
The child of Diana Martinez is identified as Gabriel Thompson.,True
Diana Martinez has a son named Gabriel Thompson.,True
"Gabriel Thompson, known to be Diana Martinez's child, holds that relation.",True
Beatrice Reynolds has a nephew called Yvette Pittman.,True
Yvette Pittman is the nephew of Beatrice Reynolds.,True
Yvette Pittman is related to Beatrice Reynolds as her nephew.,True
The nephew of Beatrice Reynolds goes by the name Yvette Pittman.,True
"Yvette Pittman is Beatrice Reynolds's family member, specifically her nephew.",True
Yvette Pittman is recognized as the nephew of Beatrice Reynolds.,True
Beatrice Reynolds has a nephew named Yvette Pittman.,True
Yvette Pittman is the relative referred to as Beatrice Reynolds's nephew.,True
Beatrice Reynolds is an aunt to Yvette Pittman.,True
Beatrice Reynolds has a nephew named Yvette Pittman.,True
Yvette Pittman is the nephew of Beatrice Reynolds.,True
Yvette Pittman is related to Beatrice Reynolds as her nephew.,True
Beatrice Reynolds is the aunt of Yvette Pittman.,True
The individual known as Yvette Pittman is the nephew of Beatrice Reynolds.,True
Beatrice Reynolds has a nephew named Yvette Pittman.,True
Yvette Pittman is related to Beatrice Reynolds as her nephew.,True
Beatrice Reynolds is the aunt of Yvette Pittman.,True
Francisco Gomez is caring for a patient named Charlie Anderson,True
Charlie Anderson is a patient of Francisco Gomez,True
Charlie Anderson receives treatment from Francisco Gomez,True
The patient under the care of Francisco Gomez is Charlie Anderson,True
Francisco Gomez has a patient whose name is Charlie Anderson,True
The patient of Francisco Gomez is referred to as Charlie Anderson.,True
Charlie Anderson is the person receiving care from Francisco Gomez.,True
Francisco Gomez has a patient named Charlie Anderson.,True
Charlie Anderson is under the care of Francisco Gomez.,True
Francisco Gomez is the healthcare provider for Charlie Anderson.,True
The individual under Francisco Gomez's care is Charlie Anderson.,True
Charlie Anderson receives treatment from Francisco Gomez.,True
The individual receiving medical attention from Francisco Gomez is Charlie Anderson.,True
Francisco Gomez is responsible for the health of Charlie Anderson.,True
Who is under Francisco Gomez's treatment? Charlie Anderson is.,True
Who is the patient of Charlie Anderson's healthcare provider? Francisco Gomez is the provider.,True
"Regarding Charlie Anderson, it is known that Francisco Gomez is their healthcare provider.",True
Charlie Anderson is under the care of Francisco Gomez.,True
Francisco Gomez provides medical care to a patient named Charlie Anderson.,True
Charlie Anderson's healthcare provider is Francisco Gomez.,True
"In relation to Charlie Anderson, the individual providing care is Francisco Gomez.",True
Francisco Gomez is associated with a patient named Charlie Anderson.,True
Francisco Gomez is responsible for a patient named Charlie Anderson.,True
Charlie Anderson is a patient of Francisco Gomez.,True
The patient under Francisco Gomez's care is Charlie Anderson.,True
Charlie Anderson is being treated by Francisco Gomez.,True
Francisco Gomez serves as the healthcare provider for Charlie Anderson.,True
Caleb Jenkins has a niece named Rebecca Friedman,True
Rebecca Friedman is related to Caleb Jenkins as his niece,True
Caleb Jenkins is the uncle of Rebecca Friedman,True
"Caleb Jenkins is the uncle of Rebecca Friedman, who is his niece.",True
Rebecca Friedman has an uncle named Caleb Jenkins.,True
Caleb Jenkins is a relative of Rebecca Friedman; he is her uncle.,True
Rebecca Friedman is the niece of Caleb Jenkins.,True
Rebecca Friedman is related to Caleb Jenkins as his niece.,True
Caleb Jenkins is the uncle of Rebecca Friedman.,True
Rebecca Friedman is the niece of Caleb Jenkins within the family.,True
Caleb Jenkins has a niece named Rebecca Friedman in his family.,True
